ThreadID,CallerID,StartNanos,EndNanos
34,ooc_-_1221981006,12019070881343,12019070916228
34,ooc_-_1221981006,12019086100939,12019086136340
34,ooc_-_1221981006,12019103063541,12019103106745
34,ooc_-_1221981006,12019120608931,12019120646606
34,ooc_-_1221981006,12019138302143,12019138344338
34,ooc_-_1221981006,12019158028406,12019158079803
34,ooc_-_1221981006,12019177911121,12019177956698
34,ooc_-_1221981006,12019199398302,12019199450239
34,ooc_-_1221981006,12019222119949,12019222166543
34,ooc_-_1221981006,12019241391038,12019241439181
34,ooc_-_1221981006,12019257143925,12019257189592
34,ooc_-_1221981006,12019273950279,12019273992009
34,ooc_-_1221981006,12019289905605,12019289954522
34,ooc_-_1221981006,12019306628701,12019306680408
34,ooc_-_1221981006,12019324011295,12019324056958
34,ooc_-_1221981006,12019342676750,12019342714024
34,ooc_-_1221981006,12019359242799,12019359283800
34,ooc_-_1221981006,12019375063277,12019375103616
34,ooc_-_1221981006,12019391240903,12019391278824
34,ooc_-_1221981006,12019412949398,12019412997648
34,ooc_-_1221981006,12019430369282,12019430408252
34,ooc_-_1221981006,12019446219933,12019446255488
34,ooc_-_1221981006,12019461044325,12019461079945
34,ooc_-_1221981006,12019475894361,12019475937332
34,ooc_-_1221981006,12019490862730,12019490897318
34,ooc_-_1221981006,12019506559983,12019506595503
34,ooc_-_1221981006,12019521912441,12019521949561
34,ooc_-_1221981006,12019537783287,12019537819080
34,ooc_-_1221981006,12019552827963,12019552863404
34,ooc_-_1221981006,12019567890836,12019567929169
34,ooc_-_1221981006,12019583314257,12019583360139
34,ooc_-_1221981006,12019598226388,12019598271512
34,ooc_-_1221981006,12019613438998,12019613474292
34,ooc_-_1221981006,12019628772506,12019628808994
34,ooc_-_1221981006,12019644099348,12019644135305
34,ooc_-_1221981006,12019659759484,12019659793460
34,ooc_-_1221981006,12019675091788,12019675125185
34,ooc_-_1221981006,12019718689937,12019718739901
34,ooc_-_1221981006,12019734877535,12019734910508
34,ooc_-_1221981006,12019747344702,12019747376178
34,ooc_-_1221981006,12019762394387,12019762433569
32,ooc_-_1221981006,12019789979802,12019790039884
32,ooc_-_1221981006,12019808432662,12019808473083
32,ooc_-_1221981006,12019826107216,12019826302299
32,ooc_-_1221981006,12019841920882,12019841953016
32,ooc_-_1221981006,12019856905057,12019856938775
32,ooc_-_1221981006,12019871994953,12019872043993
32,ooc_-_1221981006,12019886827852,12019886861162
32,ooc_-_1221981006,12019902062373,12019902094871
32,ooc_-_1221981006,12019917494686,12019917528563
32,ooc_-_1221981006,12019932628162,12019932665605
32,ooc_-_1221981006,12019947860861,12019947895080
32,ooc_-_1221981006,12019963558224,12019963591363
32,ooc_-_1221981006,12019979019826,12019979053228
32,ooc_-_1221981006,12020001068417,12020001117500
32,ooc_-_1221981006,12020018635648,12020018672209
32,ooc_-_1221981006,12020034804827,12020034844651
32,ooc_-_1221981006,12020057237397,12020057275160
32,ooc_-_1221981006,12020078882634,12020078922494
32,ooc_-_1221981006,12020097239782,12020097279225
32,ooc_-_1221981006,12020116343230,12020116375036
32,ooc_-_1221981006,12020131840343,12020131885172
32,ooc_-_1221981006,12020147441634,12020147477331
32,ooc_-_1221981006,12020162466666,12020162500725
32,ooc_-_1221981006,12020177660863,12020177696997
32,ooc_-_1221981006,12020195910779,12020195944483
32,ooc_-_1221981006,12020214536648,12020214571265
32,ooc_-_1221981006,12020233222423,12020233257304
32,ooc_-_1221981006,12020249062540,12020249094078
32,ooc_-_1221981006,12020264492340,12020264527494
32,ooc_-_1221981006,12020281945289,12020281979900
32,ooc_-_1221981006,12020300271415,12020300305894
32,ooc_-_1221981006,12020315673336,12020315708012
32,ooc_-_1221981006,12020331450068,12020331485309
32,ooc_-_1221981006,12020347321063,12020347353993
32,ooc_-_1221981006,12020363284931,12020363319555
32,ooc_-_1221981006,12020378905860,12020378934507
32,ooc_-_1221981006,12020394102801,12020394137530
32,ooc_-_1221981006,12020409431903,12020409463923
32,ooc_-_1221981006,12020424513156,12020424546013
32,ooc_-_1221981006,12020440070408,12020440104094
32,ooc_-_1221981006,12020455520865,12020455553786
32,ooc_-_1221981006,12020470919945,12020470952015
32,ooc_-_1221981006,12020485954814,12020485987216
32,ooc_-_1221981006,12020501131514,12020501163296
32,ooc_-_1221981006,12020516075237,12020516109968
32,ooc_-_1221981006,12020531302930,12020531332163
30,ooc_-_1221981006,12020557117053,12020557161128
30,ooc_-_1221981006,12020572061543,12020572104400
30,ooc_-_1221981006,12020587448994,12020587494472
30,ooc_-_1221981006,12020604063277,12020604158730
30,ooc_-_1221981006,12020618636789,12020618685149
30,ooc_-_1221981006,12020635078992,12020635127955
30,ooc_-_1221981006,12020652385482,12020652430374
30,ooc_-_1221981006,12020670413959,12020670458786
30,ooc_-_1221981006,12020685684947,12020685731039
30,ooc_-_1221981006,12020700841448,12020700883771
30,ooc_-_1221981006,12020715821461,12020715861582
30,ooc_-_1221981006,12020731290973,12020731327919
30,ooc_-_1221981006,12020746857719,12020746899632
30,ooc_-_1221981006,12020762167244,12020762211089
30,ooc_-_1221981006,12020777299701,12020777343207
30,ooc_-_1221981006,12020791936412,12020791985169
30,ooc_-_1221981006,12020806931280,12020806973437
30,ooc_-_1221981006,12020822667465,12020822710186
30,ooc_-_1221981006,12020838080483,12020838121353
30,ooc_-_1221981006,12020853607351,12020853652213
30,ooc_-_1221981006,12020868575817,12020868617795
30,ooc_-_1221981006,12020883627585,12020883673930
30,ooc_-_1221981006,12020900293174,12020900336085
30,ooc_-_1221981006,12020918313808,12020918368592
30,ooc_-_1221981006,12020935311993,12020935356167
30,ooc_-_1221981006,12020951309497,12020951350652
30,ooc_-_1221981006,12020966573190,12020966617252
30,ooc_-_1221981006,12020981564986,12020981608468
30,ooc_-_1221981006,12020996300179,12020996343816
30,ooc_-_1221981006,12021011078988,12021011115921
30,ooc_-_1221981006,12021026281450,12021026322333
30,ooc_-_1221981006,12021041865360,12021041899671
30,ooc_-_1221981006,12021056969790,12021057020475
30,ooc_-_1221981006,12021071879104,12021071913133
30,ooc_-_1221981006,12021086931576,12021086967015
30,ooc_-_1221981006,12021102201609,12021102236128
30,ooc_-_1221981006,12021117414767,12021117448623
30,ooc_-_1221981006,12021132661359,12021132698023
30,ooc_-_1221981006,12021148466755,12021148502074
30,ooc_-_1221981006,12021165791450,12021165830925
30,ooc_-_1221981006,12021181154247,12021181190669
30,ooc_-_1221981006,12021196462338,12021196510201
30,ooc_-_1221981006,12021212809324,12021212851523
30,ooc_-_1221981006,12021229587099,12021229628221
30,ooc_-_1221981006,12021245908182,12021245949235
30,ooc_-_1221981006,12021261659777,12021261692986
37,ooc_-_1221981006,12021287872572,12021287908082
37,ooc_-_1221981006,12021302860544,12021302897231
37,ooc_-_1221981006,12021318248417,12021318284779
37,ooc_-_1221981006,12021333386046,12021333418769
37,ooc_-_1221981006,12021348537381,12021348571095
37,ooc_-_1221981006,12021364239363,12021364274551
37,ooc_-_1221981006,12021379041061,12021379072821
37,ooc_-_1221981006,12021394299162,12021394334988
37,ooc_-_1221981006,12021409774567,12021409807917
37,ooc_-_1221981006,12021424983208,12021425022035
37,ooc_-_1221981006,12021440147204,12021440182322
37,ooc_-_1221981006,12021455950165,12021455988490
37,ooc_-_1221981006,12021471599292,12021471637004
37,ooc_-_1221981006,12021487994289,12021488049058
37,ooc_-_1221981006,12021504060177,12021504153418
37,ooc_-_1221981006,12021522206269,12021522386685
37,ooc_-_1221981006,12021539567109,12021539600873
37,ooc_-_1221981006,12021555131681,12021555190236
37,ooc_-_1221981006,12021570741458,12021570783664
37,ooc_-_1221981006,12021585615982,12021585653002
37,ooc_-_1221981006,12021600828713,12021600867010
37,ooc_-_1221981006,12021615666280,12021615709859
37,ooc_-_1221981006,12021630576823,12021630616535
37,ooc_-_1221981006,12021646026997,12021646070294
37,ooc_-_1221981006,12021661116174,12021661155701
37,ooc_-_1221981006,12021676256919,12021676307958
37,ooc_-_1221981006,12021691622642,12021691707801
37,ooc_-_1221981006,12021706865881,12021706911307
37,ooc_-_1221981006,12021723243146,12021723273943
37,ooc_-_1221981006,12021736965104,12021737019873
37,ooc_-_1221981006,12021753751727,12021753790439
37,ooc_-_1221981006,12021768947514,12021768989307
37,ooc_-_1221981006,12021784985303,12021785035510
37,ooc_-_1221981006,12021801711130,12021801757340
37,ooc_-_1221981006,12021818158087,12021818200867
37,ooc_-_1221981006,12021833920431,12021833963891
37,ooc_-_1221981006,12021850176502,12021850218795
37,ooc_-_1221981006,12021865310720,12021865343602
37,ooc_-_1221981006,12021885842029,12021885878410
37,ooc_-_1221981006,12021903742060,12021903781142
37,ooc_-_1221981006,12021921561347,12021921597122
37,ooc_-_1221981006,12021936993114,12021937047630
37,ooc_-_1221981006,12021952696535,12021952738494
37,ooc_-_1221981006,12021967689230,12021967732575
37,ooc_-_1221981006,12021982817768,12021982858516
37,ooc_-_1221981006,12021998288044,12021998320821
33,ooc_-_1221981006,12022025405495,12022025454809
33,ooc_-_1221981006,12022051869011,12022051921280
33,ooc_-_1221981006,12022063621298,12022063661641
33,ooc_-_1221981006,12022075985545,12022076076500
33,ooc_-_1221981006,12022090093328,12022090131211
33,ooc_-_1221981006,12022105023423,12022105070054
33,ooc_-_1221981006,12022117973537,12022118032359
33,ooc_-_1221981006,12022130230244,12022130271126
33,ooc_-_1221981006,12022142394602,12022142440218
33,ooc_-_1221981006,12022154640651,12022154684528
33,ooc_-_1221981006,12022166588548,12022166630313
33,ooc_-_1221981006,12022178584643,12022178624655
33,ooc_-_1221981006,12022190486033,12022190527982
33,ooc_-_1221981006,12022202640444,12022202682164
33,ooc_-_1221981006,12022214906675,12022214950249
33,ooc_-_1221981006,12022226452439,12022226498451
33,ooc_-_1221981006,12022238480346,12022238524936
33,ooc_-_1221981006,12022250979463,12022251035746
33,ooc_-_1221981006,12022263164427,12022263211960
33,ooc_-_1221981006,12022277863079,12022277911747
33,ooc_-_1221981006,12022289936163,12022289982253
33,ooc_-_1221981006,12022302244710,12022302287610
33,ooc_-_1221981006,12022313939995,12022313988939
33,ooc_-_1221981006,12022326086780,12022326136079
33,ooc_-_1221981006,12022341968324,12022342043503
33,ooc_-_1221981006,12022354640957,12022354689503
33,ooc_-_1221981006,12022367420286,12022367469444
33,ooc_-_1221981006,12022379568479,12022379614236
33,ooc_-_1221981006,12022391443117,12022391502414
33,ooc_-_1221981006,12022403321078,12022403348058
33,ooc_-_1221981006,12022414959395,12022415010014
33,ooc_-_1221981006,12022426855752,12022426902773
33,ooc_-_1221981006,12022438760166,12022438801235
33,ooc_-_1221981006,12022450824693,12022450880811
33,ooc_-_1221981006,12022462979660,12022463031204
33,ooc_-_1221981006,12022475600597,12022475650393
33,ooc_-_1221981006,12022487829528,12022487867916
33,ooc_-_1221981006,12022500298144,12022500339327
33,ooc_-_1221981006,12022513066579,12022513109920
33,ooc_-_1221981006,12022525441895,12022525483868
33,ooc_-_1221981006,12022537765318,12022537807372
33,ooc_-_1221981006,12022550395336,12022550447754
33,ooc_-_1221981006,12022563276563,12022563322081
33,ooc_-_1221981006,12022576229684,12022576295422
33,ooc_-_1221981006,12022587047883,12022587089522
33,ooc_-_1221981006,12022599474948,12022599519506
38,ooc_-_1221981006,12022617279718,12022617319202
38,ooc_-_1221981006,12022629281284,12022629306766
38,ooc_-_1221981006,12022641599750,12022641645336
38,ooc_-_1221981006,12022654389784,12022654434659
38,ooc_-_1221981006,12022666271169,12022666313232
38,ooc_-_1221981006,12022678491059,12022678539504
38,ooc_-_1221981006,12022690959164,12022690999808
38,ooc_-_1221981006,12022705606951,12022705665796
38,ooc_-_1221981006,12022719432999,12022719477801
38,ooc_-_1221981006,12022731088313,12022731138525
38,ooc_-_1221981006,12022745039326,12022745074417
38,ooc_-_1221981006,12022755926382,12022755949126
38,ooc_-_1221981006,12022769285272,12022769339423
38,ooc_-_1221981006,12022782584732,12022782620457
38,ooc_-_1221981006,12022795260950,12022795297546
38,ooc_-_1221981006,12022809257392,12022809291917
38,ooc_-_1221981006,12022821729670,12022821790506
38,ooc_-_1221981006,12022834836361,12022834878789
38,ooc_-_1221981006,12022846966020,12022847012372
38,ooc_-_1221981006,12022858984562,12022859019608
38,ooc_-_1221981006,12022870536302,12022870570908
38,ooc_-_1221981006,12022883552611,12022883582920
38,ooc_-_1221981006,12022898034306,12022898064877
38,ooc_-_1221981006,12022915056423,12022915110722
38,ooc_-_1221981006,12022928789898,12022928821128
38,ooc_-_1221981006,12022938746460,12022938776553
38,ooc_-_1221981006,12022949074200,12022949108123
38,ooc_-_1221981006,12022959372472,12022959409466
38,ooc_-_1221981006,12022970772306,12022970801745
38,ooc_-_1221981006,12022982528194,12022982582892
38,ooc_-_1221981006,12022995071652,12022995119370
38,ooc_-_1221981006,12023008344836,12023008383573
38,ooc_-_1221981006,12023019416486,12023019463220
38,ooc_-_1221981006,12023033276101,12023033330283
38,ooc_-_1221981006,12023046213731,12023046245324
38,ooc_-_1221981006,12023058785874,12023058827087
38,ooc_-_1221981006,12023073791644,12023073829861
38,ooc_-_1221981006,12023087724217,12023087763138
38,ooc_-_1221981006,12023100730793,12023100772568
38,ooc_-_1221981006,12023119501280,12023119538672
38,ooc_-_1221981006,12023139770417,12023139807106
38,ooc_-_1221981006,12023157468300,12023157512413
38,ooc_-_1221981006,12023171203267,12023171246302
38,ooc_-_1221981006,12023184060646,12023184106723
38,ooc_-_1221981006,12023196973122,12023197059181
38,ooc_-_1221981006,12023211944727,12023211993462
37,ooc_-_1221981006,12023228858145,12023228905416
37,ooc_-_1221981006,12023241503026,12023241554755
37,ooc_-_1221981006,12023254848251,12023254878770
37,ooc_-_1221981006,12023266878590,12023266925993
37,ooc_-_1221981006,12023281592904,12023281636824
37,ooc_-_1221981006,12023294172636,12023294218646
37,ooc_-_1221981006,12023306433206,12023306475640
37,ooc_-_1221981006,12023326456734,12023326491546
37,ooc_-_1221981006,12023344761210,12023344798622
37,ooc_-_1221981006,12023361825070,12023361867375
37,ooc_-_1221981006,12023377729657,12023377769474
37,ooc_-_1221981006,12023390417917,12023390460610
37,ooc_-_1221981006,12023402505639,12023402548252
37,ooc_-_1221981006,12023414662770,12023414708059
37,ooc_-_1221981006,12023427563955,12023427609565
37,ooc_-_1221981006,12023441277629,12023441328660
37,ooc_-_1221981006,12023456131426,12023456157704
37,ooc_-_1221981006,12023470363176,12023470412554
37,ooc_-_1221981006,12023485090297,12023485123109
37,ooc_-_1221981006,12023500026942,12023500079518
37,ooc_-_1221981006,12023515879838,12023515914034
37,ooc_-_1221981006,12023537660317,12023537700284
37,ooc_-_1221981006,12023556867414,12023556907529
37,ooc_-_1221981006,12023573175573,12023573216879
37,ooc_-_1221981006,12023589669475,12023589707262
37,ooc_-_1221981006,12023601987754,12023602042610
37,ooc_-_1221981006,12023613812219,12023613851668
37,ooc_-_1221981006,12023625624692,12023625668368
37,ooc_-_1221981006,12023637202751,12023637246341
37,ooc_-_1221981006,12023649162844,12023649206217
37,ooc_-_1221981006,12023661648927,12023661695350
37,ooc_-_1221981006,12023674450676,12023674488278
37,ooc_-_1221981006,12023686108266,12023686152163
37,ooc_-_1221981006,12023697793473,12023697840029
37,ooc_-_1221981006,12023711061240,12023711105358
37,ooc_-_1221981006,12023726605387,12023726641859
37,ooc_-_1221981006,12023746126779,12023746161068
37,ooc_-_1221981006,12023770675897,12023770723043
37,ooc_-_1221981006,12023794438041,12023794481925
37,ooc_-_1221981006,12023808022084,12023808070709
37,ooc_-_1221981006,12023822442002,12023822488690
37,ooc_-_1221981006,12023836450169,12023836486537
37,ooc_-_1221981006,12023850276102,12023850318161
37,ooc_-_1221981006,12023864743076,12023864785789
37,ooc_-_1221981006,12023878858054,12023878901359
37,ooc_-_1221981006,12023892537792,12023892577797
39,ooc_-_1221981006,12023909992262,12023910035605
39,ooc_-_1221981006,12023921098671,12023921130541
39,ooc_-_1221981006,12023932548743,12023932584236
39,ooc_-_1221981006,12023944260350,12023944296884
39,ooc_-_1221981006,12023961838475,12023961868273
39,ooc_-_1221981006,12023975080706,12023975111338
39,ooc_-_1221981006,12023986691834,12023986725314
39,ooc_-_1221981006,12023999224460,12023999266290
39,ooc_-_1221981006,12024012683781,12024012720289
39,ooc_-_1221981006,12024026246015,12024026285244
39,ooc_-_1221981006,12024038346943,12024038377047
39,ooc_-_1221981006,12024048189479,12024048214680
39,ooc_-_1221981006,12024060287122,12024060323129
39,ooc_-_1221981006,12024072629139,12024072669903
39,ooc_-_1221981006,12024084180025,12024084217554
39,ooc_-_1221981006,12024095708820,12024095744164
39,ooc_-_1221981006,12024106916220,12024106955687
39,ooc_-_1221981006,12024118217521,12024118256663
39,ooc_-_1221981006,12024129765972,12024129803995
39,ooc_-_1221981006,12024141376732,12024141416895
39,ooc_-_1221981006,12024152930012,12024152971001
39,ooc_-_1221981006,12024165322048,12024165360064
39,ooc_-_1221981006,12024176799920,12024176836579
39,ooc_-_1221981006,12024201677102,12024201707962
39,ooc_-_1221981006,12024228581472,12024228613869
39,ooc_-_1221981006,12024250465909,12024250497688
39,ooc_-_1221981006,12024272948831,12024272980121
39,ooc_-_1221981006,12024293650453,12024293687753
39,ooc_-_1221981006,12024308224890,12024308258148
39,ooc_-_1221981006,12024324441941,12024324475534
39,ooc_-_1221981006,12024340992725,12024341045061
39,ooc_-_1221981006,12024354612976,12024354655707
39,ooc_-_1221981006,12024368840259,12024368877823
39,ooc_-_1221981006,12024384146941,12024384186302
39,ooc_-_1221981006,12024398096830,12024398138079
39,ooc_-_1221981006,12024411368567,12024411413915
39,ooc_-_1221981006,12024423111906,12024423158498
39,ooc_-_1221981006,12024434475742,12024434518181
39,ooc_-_1221981006,12024446152566,12024446196455
39,ooc_-_1221981006,12024457787642,12024457832580
39,ooc_-_1221981006,12024470070990,12024470112306
39,ooc_-_1221981006,12024482009506,12024482052366
39,ooc_-_1221981006,12024493934364,12024493978615
39,ooc_-_1221981006,12024506010290,12024506059126
39,ooc_-_1221981006,12024518042735,12024518073797
39,ooc_-_1221981006,12024529379303,12024529418764
37,ooc_-_1221981006,12024546500687,12024546550741
37,ooc_-_1221981006,12024561682430,12024561726302
37,ooc_-_1221981006,12024576565911,12024576608019
37,ooc_-_1221981006,12024589321043,12024589361014
37,ooc_-_1221981006,12024600815532,12024600858019
37,ooc_-_1221981006,12024612188211,12024612232221
37,ooc_-_1221981006,12024623550180,12024623590779
37,ooc_-_1221981006,12024634790998,12024634836506
37,ooc_-_1221981006,12024646298637,12024646341561
37,ooc_-_1221981006,12024657850320,12024657900414
37,ooc_-_1221981006,12024669726280,12024669770634
37,ooc_-_1221981006,12024681436562,12024681480580
37,ooc_-_1221981006,12024692836726,12024692879948
37,ooc_-_1221981006,12024704371466,12024704414365
37,ooc_-_1221981006,12024716646832,12024716690974
37,ooc_-_1221981006,12024728872934,12024728929434
37,ooc_-_1221981006,12024739716843,12024739753932
37,ooc_-_1221981006,12024751544179,12024751586334
37,ooc_-_1221981006,12024764329235,12024764376347
37,ooc_-_1221981006,12024777190047,12024777226857
37,ooc_-_1221981006,12024791650785,12024791748440
37,ooc_-_1221981006,12024804323774,12024804361989
37,ooc_-_1221981006,12024816491620,12024816536203
37,ooc_-_1221981006,12024828036596,12024828078127
37,ooc_-_1221981006,12024839478508,12024839522826
37,ooc_-_1221981006,12024850956862,12024850999584
37,ooc_-_1221981006,12024862727923,12024862772216
37,ooc_-_1221981006,12024874827280,12024874870951
37,ooc_-_1221981006,12024890229757,12024890268579
37,ooc_-_1221981006,12024902184635,12024902228570
37,ooc_-_1221981006,12024914028976,12024914070352
37,ooc_-_1221981006,12024938177100,12024938216295
37,ooc_-_1221981006,12024956545527,12024956582358
37,ooc_-_1221981006,12024978464720,12024978505610
37,ooc_-_1221981006,12025007376853,12025007412496
37,ooc_-_1221981006,12025029584692,12025029625436
37,ooc_-_1221981006,12025046041749,12025046075900
37,ooc_-_1221981006,12025060847470,12025060885807
37,ooc_-_1221981006,12025073853305,12025073894364
37,ooc_-_1221981006,12025085877976,12025085915374
