ThreadID,CallerID,Timestamp,ScheduledEvictionSize,CacheSize
54,LRUCacheScheduler,7246851671048,40000045,320008369
29,LRUCacheScheduler,7246853919192,48000054,328008378
29,LRUCacheScheduler,7246853949718,48000054,320008369
46,LRUCacheScheduler,7246854101869,48000054,320008369
51,LRUCacheScheduler,7246855019683,56000063,328008378
51,LRUCacheScheduler,7246855071652,56000063,320008369
56,LRUCacheScheduler,7246855823544,64000072,328008378
56,LRUCacheScheduler,7246855891667,64000072,320008369
46,LRUCacheScheduler,7246857848468,72000081,328008378
46,LRUCacheScheduler,7246857876797,72000081,320008369
52,LRUCacheScheduler,7246869628279,72000081,320008369
49,LRUCacheScheduler,7246871386532,40000045,320008369
57,LRUCacheScheduler,7246873056114,40000045,320008369
49,LRUCacheScheduler,7246878271059,40000045,328008378
49,LRUCacheScheduler,7246878311751,40000045,320008369
44,LRUCacheScheduler,7246882804853,40000045,320008369
52,LRUCacheScheduler,7246883695332,48000054,328008378
52,LRUCacheScheduler,7246883759268,48000054,320008369
57,LRUCacheScheduler,7246886163484,48000054,328008378
57,LRUCacheScheduler,7246886214191,48000054,320008369
28,LRUCacheScheduler,7246888109848,48000054,320008369
48,LRUCacheScheduler,7246890413644,48000054,320008369
28,LRUCacheScheduler,7246891342393,56000063,328008378
28,LRUCacheScheduler,7246891369182,56000063,320008369
44,LRUCacheScheduler,7246893221066,64000072,328008378
44,LRUCacheScheduler,7246893244929,64000072,320008369
48,LRUCacheScheduler,7246902948690,72000081,328008378
48,LRUCacheScheduler,7246903240774,72000081,320008369
47,LRUCacheScheduler,7246912258944,72000081,320008369
47,LRUCacheScheduler,7246915429272,72000081,328008378
47,LRUCacheScheduler,7246915465444,72000081,320008369
50,LRUCacheScheduler,7246926091216,64000072,320008369
50,LRUCacheScheduler,7246932537219,72000081,328008378
50,LRUCacheScheduler,7246932582010,72000081,320008369
45,LRUCacheScheduler,7246938265706,64000072,320008369
22,LRUCacheScheduler,7246950029862,40000045,320008369
45,LRUCacheScheduler,7246951890451,48000054,328008378
45,LRUCacheScheduler,7246951934503,48000054,320008369
22,LRUCacheScheduler,7246965373148,40000045,328008378
22,LRUCacheScheduler,7246965438271,40000045,320008369
41,LRUCacheScheduler,7246981232172,32000036,320008369
53,LRUCacheScheduler,7246988910347,24000027,320008369
41,LRUCacheScheduler,7246990209055,32000036,328008378
41,LRUCacheScheduler,7246990264291,32000036,320008369
55,LRUCacheScheduler,7246990768307,32000036,320008369
53,LRUCacheScheduler,7246992373170,40000045,328008378
53,LRUCacheScheduler,7246992544971,40000045,320008369
55,LRUCacheScheduler,7247004032408,48000054,328008378
55,LRUCacheScheduler,7247004082024,48000054,320008369
40,LRUCacheScheduler,7247017804654,48000054,320008369
40,LRUCacheScheduler,7247022616783,48000054,328008378
40,LRUCacheScheduler,7247022658172,48000054,320008369
42,LRUCacheScheduler,7247055995936,32000036,320008369
